initial state; best solution length; initial sequence length; max iterations; number of particles; w; c1; c2; initial velocity; tolerance; solution best fitness; solution iteration; solution length; execution time
283164705, 5, 5, 500, 10, 30, 1.5, 1, 1, 3, 7, 500, 171, 92863100
283164705, 5, 5, 500, 10, 30, 1.5, 1, 1, 5, 6, 500, 105, 100703400
283164705, 5, 5, 500, 10, 30, 1.5, 1, 1, 7, 6, 500, 76, 22953400
283164705, 5, 5, 500, 10, 30, 1.5, 1, 1, 10, 9, 104, 15, 11293300
283164705, 5, 5, 500, 100, 30, 1.5, 1, 1, 3, 9, 0, 5, 129500
283164705, 5, 5, 500, 100, 30, 1.5, 1, 1, 5, 9, 0, 5, 117500
283164705, 5, 5, 500, 100, 30, 1.5, 1, 1, 7, 9, 0, 5, 127900
283164705, 5, 5, 500, 100, 30, 1.5, 1, 1, 10, 9, 0, 5, 114800
283164705, 5, 5, 500, 200, 30, 1.5, 1, 1, 3, 9, 0, 5, 230300
283164705, 5, 5, 500, 200, 30, 1.5, 1, 1, 5, 9, 0, 5, 225700
283164705, 5, 5, 500, 200, 30, 1.5, 1, 1, 7, 9, 0, 5, 250500
283164705, 5, 5, 500, 200, 30, 1.5, 1, 1, 10, 9, 0, 5, 219500
283164705, 5, 5, 500, 500, 30, 1.5, 1, 1, 3, 9, 0, 5, 554000
283164705, 5, 5, 500, 500, 30, 1.5, 1, 1, 5, 9, 0, 5, 558600
283164705, 5, 5, 500, 500, 30, 1.5, 1, 1, 7, 9, 0, 5, 565000
283164705, 5, 5, 500, 500, 30, 1.5, 1, 1, 10, 9, 0, 5, 551400
283164705, 5, 5, 500, 1000, 30, 1.5, 1, 1, 3, 9, 0, 5, 1117300
283164705, 5, 5, 500, 1000, 30, 1.5, 1, 1, 5, 9, 0, 5, 1113900
283164705, 5, 5, 500, 1000, 30, 1.5, 1, 1, 7, 9, 0, 5, 1131800
283164705, 5, 5, 500, 1000, 30, 1.5, 1, 1, 10, 9, 0, 5, 1122800
364102875, 10, 5, 500, 10, 30, 1.5, 1, 1, 3, 7, 500, 171, 56353800
364102875, 10, 5, 500, 10, 30, 1.5, 1, 1, 5, 6, 500, 105, 37987700
364102875, 10, 5, 500, 10, 30, 1.5, 1, 1, 7, 7, 500, 76, 23910200
364102875, 10, 5, 500, 10, 30, 1.5, 1, 1, 10, 7, 500, 55, 22219500
364102875, 10, 5, 500, 100, 30, 1.5, 1, 1, 3, 9, 16, 10, 6825300
364102875, 10, 5, 500, 100, 30, 1.5, 1, 1, 5, 9, 27, 10, 12614800
364102875, 10, 5, 500, 100, 30, 1.5, 1, 1, 7, 9, 41, 10, 13953400
364102875, 10, 5, 500, 100, 30, 1.5, 1, 1, 10, 9, 251, 30, 89721800
364102875, 10, 5, 500, 200, 30, 1.5, 1, 1, 3, 9, 16, 10, 11368200
364102875, 10, 5, 500, 200, 30, 1.5, 1, 1, 5, 9, 27, 10, 18635200
364102875, 10, 5, 500, 200, 30, 1.5, 1, 1, 7, 9, 39, 10, 26470000
364102875, 10, 5, 500, 200, 30, 1.5, 1, 1, 10, 9, 54, 10, 37456100
364102875, 10, 5, 500, 500, 30, 1.5, 1, 1, 3, 9, 16, 10, 28634600
364102875, 10, 5, 500, 500, 30, 1.5, 1, 1, 5, 9, 27, 10, 47670300
364102875, 10, 5, 500, 500, 30, 1.5, 1, 1, 7, 9, 39, 10, 67185600
364102875, 10, 5, 500, 500, 30, 1.5, 1, 1, 10, 9, 52, 10, 81368500
364102875, 10, 5, 500, 1000, 30, 1.5, 1, 1, 3, 9, 16, 10, 53791600
364102875, 10, 5, 500, 1000, 30, 1.5, 1, 1, 5, 9, 27, 10, 87313500
364102875, 10, 5, 500, 1000, 30, 1.5, 1, 1, 7, 9, 36, 10, 119157000
364102875, 10, 5, 500, 1000, 30, 1.5, 1, 1, 10, 9, 52, 10, 166933400
304165827, 13, 5, 500, 10, 30, 1.5, 1, 1, 3, 6, 500, 171, 33255700
304165827, 13, 5, 500, 10, 30, 1.5, 1, 1, 5, 6, 500, 105, 25616500
304165827, 13, 5, 500, 10, 30, 1.5, 1, 1, 7, 7, 500, 76, 22279800
304165827, 13, 5, 500, 10, 30, 1.5, 1, 1, 10, 6, 500, 55, 19955600
304165827, 13, 5, 500, 100, 30, 1.5, 1, 1, 3, 9, 169, 61, 74165300
304165827, 13, 5, 500, 100, 30, 1.5, 1, 1, 5, 7, 500, 105, 259989300
304165827, 13, 5, 500, 100, 30, 1.5, 1, 1, 7, 9, 59, 13, 18580100
304165827, 13, 5, 500, 100, 30, 1.5, 1, 1, 10, 9, 86, 13, 26811000
304165827, 13, 5, 500, 200, 30, 1.5, 1, 1, 3, 9, 38, 17, 25298700
304165827, 13, 5, 500, 200, 30, 1.5, 1, 1, 5, 9, 111, 27, 77618600
304165827, 13, 5, 500, 200, 30, 1.5, 1, 1, 7, 9, 59, 13, 38596200
304165827, 13, 5, 500, 200, 30, 1.5, 1, 1, 10, 9, 86, 13, 54171000
304165827, 13, 5, 500, 500, 30, 1.5, 1, 1, 3, 9, 25, 13, 42294700
304165827, 13, 5, 500, 500, 30, 1.5, 1, 1, 5, 9, 52, 15, 87712400
304165827, 13, 5, 500, 500, 30, 1.5, 1, 1, 7, 9, 58, 13, 94690400
304165827, 13, 5, 500, 500, 30, 1.5, 1, 1, 10, 9, 83, 13, 135698800
304165827, 13, 5, 500, 1000, 30, 1.5, 1, 1, 3, 9, 25, 13, 86092000
304165827, 13, 5, 500, 1000, 30, 1.5, 1, 1, 5, 9, 43, 13, 142820900
304165827, 13, 5, 500, 1000, 30, 1.5, 1, 1, 7, 9, 58, 13, 194914400
304165827, 13, 5, 500, 1000, 30, 1.5, 1, 1, 10, 9, 81, 13, 266249400
213804675, 18, 5, 500, 10, 30, 1.5, 1, 1, 3, 6, 500, 171, 34673500
213804675, 18, 5, 500, 10, 30, 1.5, 1, 1, 5, 7, 500, 105, 26860300
213804675, 18, 5, 500, 10, 30, 1.5, 1, 1, 7, 6, 500, 76, 24339500
213804675, 18, 5, 500, 10, 30, 1.5, 1, 1, 10, 6, 500, 55, 21327500
213804675, 18, 5, 500, 100, 30, 1.5, 1, 1, 3, 7, 500, 171, 351199500
213804675, 18, 5, 500, 100, 30, 1.5, 1, 1, 5, 7, 500, 105, 265469800
213804675, 18, 5, 500, 100, 30, 1.5, 1, 1, 7, 9, 107, 20, 35736300
213804675, 18, 5, 500, 100, 30, 1.5, 1, 1, 10, 9, 132, 18, 42619100
213804675, 18, 5, 500, 200, 30, 1.5, 1, 1, 3, 7, 500, 171, 696578900
213804675, 18, 5, 500, 200, 30, 1.5, 1, 1, 5, 7, 500, 105, 537038700
213804675, 18, 5, 500, 200, 30, 1.5, 1, 1, 7, 9, 92, 18, 61553900
213804675, 18, 5, 500, 200, 30, 1.5, 1, 1, 10, 9, 132, 18, 87577400
213804675, 18, 5, 500, 500, 30, 1.5, 1, 1, 3, 9, 42, 19, 74392500
213804675, 18, 5, 500, 500, 30, 1.5, 1, 1, 5, 9, 66, 18, 111832400
213804675, 18, 5, 500, 500, 30, 1.5, 1, 1, 7, 9, 92, 18, 154717500
213804675, 18, 5, 500, 500, 30, 1.5, 1, 1, 10, 9, 132, 18, 221457700
213804675, 18, 5, 500, 1000, 30, 1.5, 1, 1, 3, 9, 41, 18, 146711700
213804675, 18, 5, 500, 1000, 30, 1.5, 1, 1, 5, 9, 66, 18, 227745900
213804675, 18, 5, 500, 1000, 30, 1.5, 1, 1, 7, 9, 92, 18, 312837300
213804675, 18, 5, 500, 1000, 30, 1.5, 1, 1, 10, 9, 132, 18, 448577900
420836751, 20, 5, 500, 10, 30, 1.5, 1, 1, 3, 6, 500, 171, 33805500
420836751, 20, 5, 500, 10, 30, 1.5, 1, 1, 5, 6, 500, 105, 25846700
420836751, 20, 5, 500, 10, 30, 1.5, 1, 1, 7, 6, 500, 76, 22678800
420836751, 20, 5, 500, 10, 30, 1.5, 1, 1, 10, 6, 500, 55, 20040000
420836751, 20, 5, 500, 100, 30, 1.5, 1, 1, 3, 7, 500, 171, 345737900
420836751, 20, 5, 500, 100, 30, 1.5, 1, 1, 5, 9, 159, 36, 59834700
420836751, 20, 5, 500, 100, 30, 1.5, 1, 1, 7, 9, 347, 54, 144259500
420836751, 20, 5, 500, 100, 30, 1.5, 1, 1, 10, 7, 500, 55, 204456200
420836751, 20, 5, 500, 200, 30, 1.5, 1, 1, 3, 9, 444, 153, 585099400
420836751, 20, 5, 500, 200, 30, 1.5, 1, 1, 5, 9, 159, 36, 122603200
420836751, 20, 5, 500, 200, 30, 1.5, 1, 1, 7, 9, 347, 54, 287495500
420836751, 20, 5, 500, 200, 30, 1.5, 1, 1, 10, 7, 500, 55, 413033400
420836751, 20, 5, 500, 500, 30, 1.5, 1, 1, 3, 9, 143, 52, 310022500
420836751, 20, 5, 500, 500, 30, 1.5, 1, 1, 5, 9, 159, 36, 304033800
420836751, 20, 5, 500, 500, 30, 1.5, 1, 1, 7, 9, 375, 58, 807911600
420836751, 20, 5, 500, 500, 30, 1.5, 1, 1, 10, 9, 215, 26, 382224300
420836751, 20, 5, 500, 1000, 30, 1.5, 1, 1, 3, 9, 143, 52, 616720000
420836751, 20, 5, 500, 1000, 30, 1.5, 1, 1, 5, 9, 166, 38, 653062900
420836751, 20, 5, 500, 1000, 30, 1.5, 1, 1, 7, 9, 219, 36, 840284400
420836751, 20, 5, 500, 1000, 30, 1.5, 1, 1, 10, 9, 197, 24, 713927800
163408725, 24, 5, 500, 10, 30, 1.5, 1, 1, 3, 9, 238, 84, 11438400
163408725, 24, 5, 500, 10, 30, 1.5, 1, 1, 5, 6, 500, 105, 25859800
163408725, 24, 5, 500, 10, 30, 1.5, 1, 1, 7, 6, 500, 76, 22617800
163408725, 24, 5, 500, 10, 30, 1.5, 1, 1, 10, 6, 500, 55, 20283600
163408725, 24, 5, 500, 100, 30, 1.5, 1, 1, 3, 6, 500, 171, 343873400
163408725, 24, 5, 500, 100, 30, 1.5, 1, 1, 5, 7, 500, 105, 263270000
163408725, 24, 5, 500, 100, 30, 1.5, 1, 1, 7, 6, 500, 76, 233044300
163408725, 24, 5, 500, 100, 30, 1.5, 1, 1, 10, 7, 500, 55, 205500800
163408725, 24, 5, 500, 200, 30, 1.5, 1, 1, 3, 9, 240, 85, 243693600
163408725, 24, 5, 500, 200, 30, 1.5, 1, 1, 5, 7, 500, 105, 549015300
163408725, 24, 5, 500, 200, 30, 1.5, 1, 1, 7, 6, 500, 76, 479520300
163408725, 24, 5, 500, 200, 30, 1.5, 1, 1, 10, 9, 193, 24, 132174400
163408725, 24, 5, 500, 500, 30, 1.5, 1, 1, 3, 9, 240, 85, 598677100
163408725, 24, 5, 500, 500, 30, 1.5, 1, 1, 5, 9, 100, 25, 180347400
163408725, 24, 5, 500, 500, 30, 1.5, 1, 1, 7, 9, 500, 76, 1181306000
163408725, 24, 5, 500, 500, 30, 1.5, 1, 1, 10, 9, 193, 24, 344502800
163408725, 24, 5, 500, 1000, 30, 1.5, 1, 1, 3, 9, 245, 86, 1254112200
163408725, 24, 5, 500, 1000, 30, 1.5, 1, 1, 5, 9, 100, 25, 362535900
163408725, 24, 5, 500, 1000, 30, 1.5, 1, 1, 7, 9, 138, 24, 514786700
163408725, 24, 5, 500, 1000, 30, 1.5, 1, 1, 10, 9, 216, 26, 788992500
567408321, 30, 5, 500, 10, 30, 1.5, 1, 1, 3, 7, 500, 171, 36496800
567408321, 30, 5, 500, 10, 30, 1.5, 1, 1, 5, 6, 500, 105, 29868600
567408321, 30, 5, 500, 10, 30, 1.5, 1, 1, 7, 6, 500, 76, 25014700
567408321, 30, 5, 500, 10, 30, 1.5, 1, 1, 10, 6, 500, 55, 22059600
567408321, 30, 5, 500, 100, 30, 1.5, 1, 1, 3, 9, 76, 30, 28415800
567408321, 30, 5, 500, 100, 30, 1.5, 1, 1, 5, 9, 199, 44, 80632700
567408321, 30, 5, 500, 100, 30, 1.5, 1, 1, 7, 6, 500, 76, 234970600
567408321, 30, 5, 500, 100, 30, 1.5, 1, 1, 10, 9, 251, 30, 90410500
567408321, 30, 5, 500, 200, 30, 1.5, 1, 1, 3, 7, 500, 171, 698937200
567408321, 30, 5, 500, 200, 30, 1.5, 1, 1, 5, 9, 199, 44, 160138300
567408321, 30, 5, 500, 200, 30, 1.5, 1, 1, 7, 9, 236, 38, 179233600
567408321, 30, 5, 500, 200, 30, 1.5, 1, 1, 10, 9, 251, 30, 177058400
567408321, 30, 5, 500, 500, 30, 1.5, 1, 1, 3, 9, 161, 58, 353180300
567408321, 30, 5, 500, 500, 30, 1.5, 1, 1, 5, 9, 187, 42, 376946500
567408321, 30, 5, 500, 500, 30, 1.5, 1, 1, 7, 9, 274, 44, 542031800
567408321, 30, 5, 500, 500, 30, 1.5, 1, 1, 10, 9, 253, 30, 459647000
567408321, 30, 5, 500, 1000, 30, 1.5, 1, 1, 3, 9, 198, 71, 931589100
567408321, 30, 5, 500, 1000, 30, 1.5, 1, 1, 5, 9, 166, 38, 656620600
567408321, 30, 5, 500, 1000, 30, 1.5, 1, 1, 7, 9, 234, 38, 909459900
567408321, 30, 5, 500, 1000, 30, 1.5, 1, 1, 10, 9, 397, 44, 1601828800
527804361, 30, 5, 500, 10, 30, 1.5, 1, 1, 3, 6, 500, 171, 34315900
527804361, 30, 5, 500, 10, 30, 1.5, 1, 1, 5, 6, 500, 105, 26423800
527804361, 30, 5, 500, 10, 30, 1.5, 1, 1, 7, 6, 500, 76, 23044500
527804361, 30, 5, 500, 10, 30, 1.5, 1, 1, 10, 7, 500, 55, 20552700
527804361, 30, 5, 500, 100, 30, 1.5, 1, 1, 3, 9, 347, 120, 197830800
527804361, 30, 5, 500, 100, 30, 1.5, 1, 1, 5, 6, 500, 105, 264687500
527804361, 30, 5, 500, 100, 30, 1.5, 1, 1, 7, 7, 500, 76, 229915600
527804361, 30, 5, 500, 100, 30, 1.5, 1, 1, 10, 9, 378, 42, 152443100
527804361, 30, 5, 500, 200, 30, 1.5, 1, 1, 3, 9, 347, 120, 406277600
527804361, 30, 5, 500, 200, 30, 1.5, 1, 1, 5, 6, 500, 105, 534732300
527804361, 30, 5, 500, 200, 30, 1.5, 1, 1, 7, 7, 500, 76, 464279600
527804361, 30, 5, 500, 200, 30, 1.5, 1, 1, 10, 9, 378, 42, 296303800
527804361, 30, 5, 500, 500, 30, 1.5, 1, 1, 3, 9, 162, 59, 358393700
527804361, 30, 5, 500, 500, 30, 1.5, 1, 1, 5, 9, 277, 60, 602907900
527804361, 30, 5, 500, 500, 30, 1.5, 1, 1, 7, 7, 500, 76, 1183394400
527804361, 30, 5, 500, 500, 30, 1.5, 1, 1, 10, 9, 374, 42, 733889800
527804361, 30, 5, 500, 1000, 30, 1.5, 1, 1, 3, 9, 168, 61, 754178900
527804361, 30, 5, 500, 1000, 30, 1.5, 1, 1, 5, 9, 187, 42, 749528700
527804361, 30, 5, 500, 1000, 30, 1.5, 1, 1, 7, 7, 500, 76, 2384496500
527804361, 30, 5, 500, 1000, 30, 1.5, 1, 1, 10, 9, 352, 40, 1387417600
